,Unnamed: 0,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state,Location,Total Population,Hispanic or Latino,Population of one race:,Population of two or more races:,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Asian/NHPI Alone and in Combination
325,1858,2016-05-25,shot,knife,43,M,White,Oklahoma City,OK,True,other,Not fleeing,False,-97.53,35.466,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,5,2016,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
326,1861,2016-06-24,shot,gun,42,M,Hispanic,Oklahoma City,OK,True,other,Other,False,-97.493,35.338,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,6,2016,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
327,1874,2016-11-13,shot,gun,21,M,Hispanic,Oklahoma City,OK,False,attack,Not fleeing,False,-97.53,35.377,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,11,2016,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
328,1886,2017-03-04,shot,Unknown,38,M,White,Oklahoma City,OK,False,attack,Car,True,-97.496,35.432,True,35-39,35-39,35-44,35-39,30-39,,,,,,1,3,2017,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
329,1896,2017-06-25,shot,gun,24,M,Black,Oklahoma City,OK,False,attack,Not fleeing,True,-97.516,35.45,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,6,2017,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
330,1898,2017-07-12,shot,gun,33,M,Native,Oklahoma City,OK,False,attack,Not fleeing,False,-97.567,35.442,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,7,2017,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
331,1899,2017-09-20,shot,pipe,35,M,Hispanic,Oklahoma City,OK,False,other,Not fleeing,False,-97.506,35.408,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,9,2017,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
332,1902,2017-11-15,shot,unarmed,29,M,Asian,Oklahoma City,OK,True,other,Not fleeing,True,-97.541,35.444,True,25-29,25-29,25-34,25-29,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,1,11,2017,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
333,1903,2017-12-10,shot,Taser,28,M,Native,Oklahoma City,OK,False,attack,Not fleeing,False,-97.424,35.406,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,1,12,2017,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
334,1910,2018-02-01,shot,gun,56,M,White,Oklahoma City,OK,False,attack,Not fleeing,False,-97.205,35.319,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,2,2018,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
335,1913,2018-02-25,shot,knife,25,M,Black,Oklahoma City,OK,False,attack,Not fleeing,False,-97.558,35.61,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,2,2018,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
336,1928,2018-08-13,shot,gun,32,M,Black,Oklahoma City,OK,False,attack,Foot,False,-97.601,35.435,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,8,2018,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
337,1935,2018-11-12,shot,gun,47,M,Black,Oklahoma City,OK,False,undetermined,Other,False,,,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,11,2018,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
338,1937,2018-12-16,shot,knife,35,M,White,Oklahoma City,OK,True,other,Not fleeing,False,,,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,12,2018,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
339,1949,2019-06-10,shot,gun,24,M,Black,Oklahoma City,OK,False,other,Not fleeing,True,,,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,6,2019,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
340,1956,2019-09-09,shot,gun,27,M,Black,Oklahoma City,OK,False,attack,Other,True,-97.621,35.595,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,9,2019,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
341,1957,2019-09-15,shot,knife,28,M,White,Oklahoma City,OK,True,attack,Not fleeing,True,,,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,9,2019,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
342,1959,2019-10-03,shot,gun,24,M,Black,Oklahoma City,OK,False,attack,Not fleeing,True,-97.521,35.593,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,10,2019,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
343,1961,2019-10-09,shot,gun,31,M,Black,Oklahoma City,OK,False,attack,unknown,True,-97.568,35.513,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,10,2019,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
344,1967,2019-11-12,shot,gun,39,M,White,Oklahoma City,OK,False,attack,unknown,False,-97.707,35.51,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,11,2019,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
345,1971,2019-12-24,shot,gun,60,M,Black,Oklahoma City,OK,False,attack,Car,False,-97.477,35.491,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,12,2019,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
346,1972,2020-01-05,tasered and shot,knife,50,M,White,Oklahoma City,OK,False,other,Not fleeing,False,-97.601,35.464,True,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,1,2020,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
347,1986,2020-07-21,shot,gun,30,M,White,Oklahoma City,OK,False,attack,Not fleeing,True,-97.548,35.377,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,7,2020,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
348,1994,2020-11-11,shot,gun,37,M,Black,Oklahoma City,OK,False,attack,Car,False,-97.528,35.479,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,11,2020,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
349,1996,2020-11-19,shot,gun,43,M,White,Oklahoma City,OK,False,attack,Not fleeing,True,-97.525,35.522,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,11,2020,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
350,1997,2020-11-23,shot,unarmed,15,M,Hispanic,Oklahoma City,OK,False,other,unknown,True,-97.53,35.388,True,Under 18,Under 15,Under 18,Under 18,Under 18,unarmed,unarmed,unarmed,unarmed,unarmed,1,11,2020,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
351,1998,2020-12-11,tasered and shot,knife,60,M,Black,Oklahoma City,OK,True,other,Not fleeing,True,-97.549,35.58,True,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,1,12,2020,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
352,2002,2021-02-04,shot,gun,30,M,White,Oklahoma City,OK,True,attack,unknown,False,-97.623,35.484,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,2,2021,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
353,2007,2021-05-08,shot,Taser,34,M,None,Oklahoma City,OK,True,attack,unknown,True,-97.583,35.505,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,1,5,2021,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
354,2020,2022-03-02,shot,gun,23,M,Black,Oklahoma City,OK,False,attack,Foot,True,-97.49,35.444,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,3,2022,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
355,2022,2022-04-02,shot,gun,36,M,None,Oklahoma City,OK,False,attack,Car,False,-97.274,35.629,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,4,2022,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Oklahoma City, OK","Oklahoma City, OK Metro Area",1425695.0,212546.0,1092684.0,120465.0,900061.683,158749.183,52692.367,11046.05,88081.6,2518.117,55210.484
356,1828,2015-04-02,shot,unarmed,44,M,Black,Tulsa,OK,False,other,Not fleeing,False,-95.94,36.184,True,40-44,40-44,35-44,40-44,40-49,unarmed,unarmed,unarmed,unarmed,unarmed,1,4,2015,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
357,1860,2016-06-15,shot,Unknown,43,M,White,Tulsa,OK,False,attack,Car,False,-95.933,36.177,True,40-44,40-44,35-44,40-44,40-49,,,,,,1,6,2016,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
358,1864,2016-07-17,tasered and shot,screwdriver,43,M,White,Tulsa,OK,False,attack,Not fleeing,False,-95.95,36.175,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,1,7,2016,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
359,1865,2016-07-18,shot,ax,56,M,White,Tulsa,OK,True,other,Not fleeing,False,-96.019,36.1,True,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,1,7,2016,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
360,1867,2016-09-16,tasered and shot,unarmed,40,M,Black,Tulsa,OK,False,other,Not fleeing,False,-95.958,36.206,True,35-39,35-39,35-44,35-39,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,1,9,2016,3,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
361,1869,2016-10-18,shot,gun,42,M,Hispanic,Tulsa,OK,False,attack,Not fleeing,False,-95.787,36.1,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,10,2016,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
362,1870,2016-10-21,tasered and shot,knife,58,M,White,Tulsa,OK,False,other,unknown,False,-95.928,36.16,True,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,1,10,2016,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
363,1876,2016-12-18,shot,gun,72,M,White,Tulsa,OK,True,attack,Not fleeing,False,-96.045,36.147,True,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,gun,gun,gun,1,12,2016,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
364,1884,2017-02-17,shot,knife,34,M,White,Tulsa,OK,True,attack,Not fleeing,False,-95.869,36.015,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,2,2017,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
365,1891,2017-06-02,shot,gun,18,M,Asian,Tulsa,OK,False,attack,Foot,False,-95.861,36.151,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,1,6,2017,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
366,1893,2017-06-09,tasered and shot,knife,29,M,Black,Tulsa,OK,True,other,Not fleeing,False,-95.993,36.22,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,6,2017,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
367,1895,2017-06-24,shot,gun,47,M,White,Tulsa,OK,False,attack,Foot,False,-95.851,36.155,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,6,2017,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
368,1904,2017-12-25,shot,gun,36,M,None,Tulsa,OK,False,attack,Not fleeing,False,-95.967,36.148,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,12,2017,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
369,1906,2018-01-17,shot,pellet gun,72,F,Black,Tulsa,OK,False,attack,Not fleeing,False,-95.805,36.038,True,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,other weapon,other weapon,air/bb/pellet guns,1,1,2018,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
370,1908,2018-01-22,shot,gun,40,M,White,Tulsa,OK,False,other,Car,False,-96.01,36.176,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,1,2018,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
371,1922,2018-05-07,shot,gun,26,M,White,Tulsa,OK,False,other,Not fleeing,True,-95.851,36.105,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,5,2018,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
372,1932,2018-10-23,shot,gun,37,M,Native,Tulsa,OK,False,attack,Not fleeing,False,-95.923,36.148,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,10,2018,4,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
373,1939,2019-01-07,shot,knife,42,M,White,Tulsa,OK,False,attack,Not fleeing,False,-95.941,36.137,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,1,2019,1,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
374,1946,2019-05-10,shot,gun,25,M,Black,Tulsa,OK,True,attack,Foot,True,-95.993,36.09,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,5,2019,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
375,1952,2019-06-20,shot,gun,38,M,White,Tulsa,OK,False,attack,Car,True,-95.851,36.133,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,6,2019,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
376,1953,2019-06-27,shot,vehicle,50,M,White,Tulsa,OK,False,attack,Car,False,-95.916,36.072,True,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,other weapon,1,6,2019,2,Oklahoma,3909500,3926331,3931316,3940235,3956971,3962031,3986639,"Tulsa, OK","Tulsa, OK Metro Area",1015331.0,118902.0,789185.0,107244.0,647791.633,89480.217,31859.383,6792.217,118779.133,1726.417,33585.8
