,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
1599,2018-03-06,shot,gun,55,M,White,Pueblo,CO,False,attack,Foot,False,True,45-59,armed,gun,gun,1,3,2018,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1600,2018-03-12,shot,gun,31,M,White,Colorado Springs,CO,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2018,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1601,2018-03-19,shot,unarmed,27,M,Asian,Denver,CO,False,other,Car,False,True,18-29,unarmed,unarmed,unarmed,1,3,2018,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1602,2018-04-12,shot,glass shard,34,M,None,Trinidad,CO,False,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,4,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Trinidad, CO"
1603,2018-04-13,shot,gun,31,M,White,Thornton,CO,False,other,Car,False,True,30-44,armed,gun,gun,1,4,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Thornton, CO"
1604,2018-04-25,shot,gun,41,M,White,Colorado Springs,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,4,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1605,2018-04-25,shot,gun,36,M,White,Denver,CO,False,other,Car,False,True,30-44,armed,gun,gun,1,4,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1606,2018-04-28,shot,gun,46,M,White,Northglenn,CO,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Northglenn, CO"
1607,2018-05-08,shot,knife,45,M,Hispanic,Greeley,CO,False,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Greeley, CO"
1608,2018-05-19,shot,gun,36,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1609,2018-05-25,shot,knife,31,M,White,Fort Morgan,CO,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Fort Morgan, CO"
1610,2018-05-27,shot,gun,67,M,White,Grand Junction,CO,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,5,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Grand Junction, CO"
1611,2018-06-10,shot,unknown weapon,34,M,White,Westminister,CO,False,other,Foot,False,True,30-44,armed,other weapon,other weapon,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Westminister, CO"
1612,2018-06-13,shot,gun,34,M,None,Denver,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1613,2018-06-14,shot,gun,34,F,None,Denver,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1614,2018-06-23,shot,gun,38,M,None,Centennial,CO,False,attack,Car,False,True,30-44,armed,gun,gun,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Centennial, CO"
1615,2018-06-27,shot,gun,39,M,White,Aurora,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1616,2018-06-29,shot,gun,36,M,Hispanic,Aurora,CO,False,attack,Car,True,True,30-44,armed,gun,gun,1,6,2018,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1617,2018-07-04,shot,knife,32,M,Native,Pueblo,CO,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1618,2018-07-07,shot,unknown weapon,34,M,None,Adams County,CO,False,attack,Other,False,True,30-44,armed,other weapon,other weapon,1,7,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Adams County, CO"
1619,2018-07-22,shot,gun,18,M,White,Hanover,CO,False,attack,Not fleeing,False,True,Under 18,armed,gun,gun,1,7,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Hanover, CO"
1620,2018-07-28,shot,vehicle,19,M,None,Adams County,CO,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,7,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Adams County, CO"
1621,2018-07-30,shot,gun,34,M,White,Aurora,CO,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1622,2018-08-02,shot,vehicle,57,M,White,Westminster,CO,False,attack,Car,False,True,45-59,armed,other weapon,other weapon,1,8,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Westminster, CO"
1623,2018-08-25,shot,gun,37,F,White,Alamosa,CO,False,attack,Car,False,True,30-44,armed,gun,gun,1,8,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Alamosa, CO"
1624,2018-08-31,shot,gun,61,M,White,Sedalia,CO,False,attack,Not fleeing,True,True,60-75,armed,gun,gun,1,8,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Sedalia, CO"
1625,2018-09-04,shot,knife,27,M,White,Westminster,CO,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2018,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Westminster, CO"
1626,2018-10-08,shot,gun,25,M,White,Larimer County,CO,False,other,Car,False,True,18-29,armed,gun,gun,1,10,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Larimer County, CO"
1627,2018-10-18,shot,gun,18,M,White,Arvada,CO,False,attack,Other,False,True,Under 18,armed,gun,gun,1,10,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Arvada, CO"
1628,2018-11-04,shot,vehicle,19,M,White,Clear Creek Canyon,CO,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,11,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Clear Creek Canyon, CO"
1629,2018-11-15,shot,gun,18,M,Black,Centennial,CO,False,other,Not fleeing,False,True,Under 18,armed,gun,gun,1,11,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Centennial, CO"
1630,2018-11-22,shot,gun,59,M,White,Gunnison County,CO,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Gunnison County, CO"
1631,2018-11-27,shot,gun,19,M,White,Centennial,CO,False,attack,Car,True,True,18-29,armed,gun,gun,1,11,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Centennial, CO"
1632,2018-11-28,shot,gun,34,M,None,Lakewood,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,11,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1633,2018-12-11,shot,gun,58,M,White,Rangley,CO,True,other,Not fleeing,True,True,45-59,armed,gun,gun,1,12,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Rangley, CO"
1634,2018-12-31,shot,undetermined,34,M,Hispanic,Longmont,CO,True,other,Foot,False,True,30-44,undetermined,undetermined,undetermined,1,12,2018,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Longmont, CO"
1635,2019-01-12,shot,hatchet,48,M,White,Colorado Springs,CO,False,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,1,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1636,2019-01-14,shot,unarmed,18,M,Hispanic,Pueblo,CO,False,other,Car,False,True,Under 18,unarmed,unarmed,unarmed,1,1,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1637,2019-01-15,shot,gun,58,M,White,Aurora,CO,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1638,2019-01-16,shot,unarmed,46,M,White,Fort Lupton,CO,True,undetermined,Car,True,True,45-59,unarmed,unarmed,unarmed,1,1,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Fort Lupton, CO"
1639,2019-02-01,shot,vehicle,45,M,Hispanic,Denver,CO,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,2,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1640,2019-02-06,shot,gun,20,M,White,LaSalle,CO,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"LaSalle, CO"
1641,2019-02-25,shot,gun,40,M,White,Denver,CO,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1642,2019-02-28,shot,gun,34,M,Hispanic,Lone Tree,CO,False,other,Foot,False,True,30-44,armed,gun,gun,1,2,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lone Tree, CO"
1643,2019-03-04,shot,machete,22,M,Black,Aurora,CO,False,other,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1644,2019-03-10,shot,gun,51,M,Hispanic,Lakewood,CO,False,attack,Car,False,True,45-59,armed,gun,gun,1,3,2019,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1645,2019-04-09,shot,gun,28,M,White,Pueblo,CO,False,attack,Foot,False,True,18-29,armed,gun,gun,1,4,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1646,2019-04-20,shot,gun,29,M,Hispanic,Colorado Springs,CO,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,4,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1647,2019-04-24,shot,knife,29,M,White,Colorado Springs,CO,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1648,2019-04-26,shot,rock,23,M,Black,Denver,CO,True,attack,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,4,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1649,2019-05-19,shot,gun,46,M,None,Trinidad,CO,False,attack,Car,False,True,45-59,armed,gun,gun,1,5,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Trinidad, CO"
1650,2019-06-18,shot,gun,34,M,None,Friendly Hills,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Friendly Hills, CO"
1651,2019-06-28,shot,gun,37,M,Black,Pueblo,CO,False,other,Car,False,True,30-44,armed,gun,gun,1,6,2019,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1652,2019-07-01,shot,gun,22,M,Hispanic,Denver,CO,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,7,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1653,2019-07-04,shot,gun,34,M,Hispanic,Lakewood,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,7,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1654,2019-07-18,shot,knife,53,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1655,2019-07-23,shot,gun,38,M,Hispanic,Colorado Springs,CO,False,other,Car,False,True,30-44,armed,gun,gun,1,7,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1656,2019-08-03,shot,gun,19,M,Black,Colorado Springs,CO,False,other,Foot,True,True,18-29,armed,gun,gun,1,8,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1657,2019-08-05,shot,gun,57,M,White,Rifle,CO,True,other,Foot,False,True,45-59,armed,gun,gun,1,8,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Rifle, CO"
1658,2019-08-15,shot,gun,31,F,Hispanic,Denver,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,8,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1659,2019-08-31,shot,gun,37,M,Hispanic,Denver,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1660,2019-09-20,shot,gun,57,M,White,Lakewood,CO,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,9,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1661,2019-09-29,shot,toy weapon,20,M,White,Monument,CO,True,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,9,2019,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Monument, CO"
1662,2019-10-21,tasered and shot,gun,36,M,Hispanic,Denver,CO,False,attack,Car,False,True,30-44,armed,gun,gun,1,10,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1663,2019-11-01,shot,gun,46,M,Hispanic,Adams County,CO,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Adams County, CO"
1664,2019-11-11,shot,gun,22,M,White,Lakewood,CO,False,other,Foot,False,True,18-29,armed,gun,gun,1,11,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1665,2019-11-11,shot,gun,59,F,White,Loveland,CO,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Loveland, CO"
1666,2019-11-23,shot,toy weapon,24,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,11,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1667,2019-11-29,shot,gun,40,M,White,Watkins,CO,False,attack,Car,False,True,30-44,armed,gun,gun,1,11,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Watkins, CO"
1668,2019-12-05,shot,gun,58,M,Black,Avon,CO,False,attack,Car,False,True,45-59,armed,gun,gun,1,12,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Avon, CO"
1669,2019-12-06,shot,gun,23,M,White,Westminster,CO,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,12,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Westminster, CO"
1670,2019-12-19,shot,unknown weapon,47,M,White,Lakewood,CO,True,attack,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,12,2019,4,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1671,2020-01-01,shot,knife,20,M,Other,Denver,CO,False,attack,Not fleeing,True,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1672,2020-01-06,shot,gun,25,M,White,Aurora,CO,False,other,Car,True,True,18-29,armed,gun,gun,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1673,2020-01-11,shot,gun,34,M,White,Glenwood Springs,CO,False,other,Car,False,True,30-44,armed,gun,gun,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Glenwood Springs, CO"
1674,2020-01-12,shot,gun,52,M,White,Lakewood,CO,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Lakewood, CO"
1675,2020-01-22,shot,knife,40,M,White,Arvada,CO,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Arvada, CO"
1676,2020-01-25,shot,gun,19,M,Black,Aurora,CO,False,other,Car,False,True,18-29,armed,gun,gun,1,1,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1677,2020-02-14,shot,gun,63,M,White,Commerce City,CO,True,other,Car,False,True,60-75,armed,gun,gun,1,2,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Commerce City, CO"
1678,2020-02-21,shot,sharp object,40,M,Hispanic,Arvada,CO,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,2,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Arvada, CO"
1679,2020-02-26,shot,gun,30,M,Hispanic,Greeley,CO,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,2,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Greeley, CO"
1680,2020-03-01,shot,gun,30,M,White,Pueblo,CO,False,attack,Car,False,True,18-29,armed,gun,gun,1,3,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1681,2020-03-14,shot,gun,20,M,White,Pueblo,CO,False,attack,Foot,False,True,18-29,armed,gun,gun,1,3,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1682,2020-03-18,shot,gun,51,M,White,Orchard Mesa,CO,False,other,Foot,False,True,45-59,armed,gun,gun,1,3,2020,1,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Orchard Mesa, CO"
1683,2020-04-09,shot,unarmed,39,M,White,Brandon,CO,False,attack,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,4,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Brandon, CO"
1684,2020-04-19,shot,gun,28,M,Black,Colorado Springs,CO,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,4,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Colorado Springs, CO"
1685,2020-04-22,shot,gun,31,M,None,Springfield,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,4,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Springfield, CO"
1686,2020-05-01,shot,gun,21,M,Black,Denver,CO,False,other,Other,True,True,18-29,armed,gun,gun,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Denver, CO"
1687,2020-05-03,shot,undetermined,28,M,None,Sterling,CO,False,other,Car,False,True,18-29,undetermined,undetermined,undetermined,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Sterling, CO"
1688,2020-05-06,shot,gun,38,M,Hispanic,Commerce City,CO,False,attack,Foot,False,True,30-44,armed,gun,gun,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Commerce City, CO"
1689,2020-05-09,shot,gun,57,M,White,Idaho Springs,CO,False,attack,Car,False,True,45-59,armed,gun,gun,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Idaho Springs, CO"
1690,2020-05-09,shot,knife,33,F,White,Grand Junction,CO,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Grand Junction, CO"
1691,2020-05-15,shot,vehicle,31,M,White,Pueblo,CO,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1692,2020-05-26,shot,gun,47,M,Hispanic,Thornton,CO,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Thornton, CO"
1693,2020-05-28,shot,vehicle,31,M,White,Centennial,CO,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,5,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Centennial, CO"
1694,2020-06-09,shot,gun,31,M,White,Englewood,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Englewood, CO"
1695,2020-06-18,shot,gun,38,M,White,Westminister,CO,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Westminister, CO"
1696,2020-06-22,shot,gun,22,M,Hispanic,Aurora,CO,False,attack,Not fleeing,True,True,18-29,armed,gun,gun,1,6,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Aurora, CO"
1697,2020-06-23,shot,gun,43,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2020,2,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Pueblo, CO"
1698,2020-07-01,shot,gun,34,M,White,Durango,CO,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2020,3,Colorado,5450623,5539215,5611885,5691287,5758736,5784308,5812069,"Durango, CO"
