,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter
4426,2019-07-09,shot,undetermined,36,M,Hispanic,Bakersfield,CA,False,undetermined,Not fleeing,False,-118.981,35.4,True,30-44,undetermined,undetermined,undetermined,1,7,2019,3
4427,2019-07-09,shot,gun,23,M,Black,Greenville,NC,False,attack,Not fleeing,False,-77.431,35.584,True,18-29,armed,gun,gun,1,7,2019,3
4428,2019-07-09,shot,gun,26,M,White,Citrus Heights,CA,False,attack,Not fleeing,False,-121.266,38.678,True,18-29,armed,gun,gun,1,7,2019,3
4429,2019-07-09,tasered and shot,knife,36,M,None,Rancho Mirage,CA,True,attack,Not fleeing,True,-116.411,33.816,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4430,2019-07-10,shot,knife,32,M,Black,Adelanto,CA,False,attack,Foot,False,-117.425,34.58,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4431,2019-07-10,shot,gun,62,M,White,Kansas City,KS,False,attack,Not fleeing,False,-94.631,39.105,True,60-75,armed,gun,gun,1,7,2019,3
4432,2019-07-11,shot,knife,33,M,Hispanic,Jacksonville,FL,False,attack,Not fleeing,True,-81.662,30.334,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4433,2019-07-11,shot,knife,32,M,White,Arpin,WI,True,attack,Not fleeing,False,-90.025,44.541,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4434,2019-07-13,shot,gun,69,M,White,Tacoma,WA,True,other,Not fleeing,False,-122.421,47.249,True,60-75,armed,gun,gun,1,7,2019,3
4435,2019-07-13,shot,unarmed,35,M,Hispanic,Kirkland,WA,False,attack,Not fleeing,False,-122.197,47.704,True,30-44,unarmed,unarmed,unarmed,1,7,2019,3
4436,2019-07-13,shot,gun,46,M,White,Coleman,FL,False,attack,Not fleeing,False,-82.072,28.8,True,45-59,armed,gun,gun,1,7,2019,3
4437,2019-07-13,shot,knife,46,M,Black,Orange,NJ,False,other,Foot,False,-74.23,40.76,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2019,3
4438,2019-07-14,shot,gun,22,M,Black,Hollywood,FL,False,attack,Car,False,-80.115,26.03,True,18-29,armed,gun,gun,1,7,2019,3
4439,2019-07-14,shot,gun,20,M,Black,Penn Hills,PA,False,attack,Foot,False,-79.863,40.461,True,18-29,armed,gun,gun,1,7,2019,3
4440,2019-07-14,shot,gun,30,M,Black,Dallas,TX,False,attack,Not fleeing,False,-96.717,32.713,True,18-29,armed,gun,gun,1,7,2019,3
4441,2019-07-15,shot,gun,49,M,Black,Baltimore,MD,False,attack,Not fleeing,True,-76.618,39.313,True,45-59,armed,gun,gun,1,7,2019,3
4442,2019-07-15,shot,toy weapon,43,M,White,Salt Lake City,UT,True,other,Not fleeing,True,-111.906,40.757,True,30-44,unarmed,unarmed,toy weapon,1,7,2019,3
4443,2019-07-16,shot,knife,52,M,Hispanic,Chino Hills,CA,False,attack,Not fleeing,False,-117.715,33.983,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2019,3
4444,2019-07-16,shot,gun,62,M,White,Memphis,IN,True,attack,Not fleeing,False,-85.775,38.492,True,60-75,armed,gun,gun,1,7,2019,3
4445,2019-07-16,shot,gun,56,M,White,Porterdale,GA,False,attack,Not fleeing,False,-83.902,33.568,True,45-59,armed,gun,gun,1,7,2019,3
4446,2019-07-16,shot,gun,36,M,White,Lake Jackson,TX,False,attack,Car,False,-95.457,29.053,True,30-44,armed,gun,gun,1,7,2019,3
4447,2019-07-16,shot,gun,40,F,White,Lake Jackson,TX,False,attack,Car,False,-95.457,29.053,True,30-44,armed,gun,gun,1,7,2019,3
4448,2019-07-17,shot,toy weapon,52,M,Black,Modesto,CA,False,attack,Not fleeing,True,-121.01,37.633,True,45-59,unarmed,unarmed,toy weapon,1,7,2019,3
4449,2019-07-17,shot,gun,35,M,White,McAlester,OK,False,attack,Car,False,-95.764,34.948,True,30-44,armed,gun,gun,1,7,2019,3
4450,2019-07-17,shot,gun,35,M,Black,Birmingham,AL,False,attack,Foot,False,-86.81,33.519,True,30-44,armed,gun,gun,1,7,2019,3
4451,2019-07-18,shot,gun,73,M,None,Medford,OR,True,attack,Not fleeing,False,-122.869,42.328,True,60-75,armed,gun,gun,1,7,2019,3
4452,2019-07-18,shot,gun,39,M,None,Stone County,AR,False,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,7,2019,3
4453,2019-07-18,shot,knife,53,M,Hispanic,Pueblo,CO,False,attack,Not fleeing,False,-104.581,38.272,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2019,3
4454,2019-07-18,shot,gun,23,M,Black,Metairie,LA,False,other,Not fleeing,False,-90.153,29.984,True,18-29,armed,gun,gun,1,7,2019,3
4455,2019-07-18,shot,gun,19,M,Black,Fort Worth,TX,False,attack,Not fleeing,True,-97.454,32.732,True,18-29,armed,gun,gun,1,7,2019,3
4456,2019-07-19,shot,garden tool,41,M,Hispanic,Pemberton,NJ,False,other,Not fleeing,False,-74.675,39.971,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4457,2019-07-19,shot,gun,39,M,White,League City,TX,True,attack,Not fleeing,False,-95.105,29.446,True,30-44,armed,gun,gun,1,7,2019,3
4458,2019-07-21,shot,knife,28,F,Hispanic,Albuquerque,NM,True,other,Not fleeing,False,-106.658,35.027,True,18-29,armed,other weapon,knife/cutting instrument,1,7,2019,3
4459,2019-07-21,shot,gun,28,M,Black,Tacoma,WA,False,attack,Not fleeing,False,-122.438,47.221,True,18-29,armed,gun,gun,1,7,2019,3
4460,2019-07-22,shot,gun,37,M,Black,Wesson,MS,False,attack,Not fleeing,False,-90.398,31.701,True,30-44,armed,gun,gun,1,7,2019,3
4461,2019-07-22,shot,gun,53,M,White,Ranburne,AL,True,attack,Not fleeing,False,-85.345,33.523,True,45-59,armed,gun,gun,1,7,2019,3
4462,2019-07-23,shot,pair of scissors,27,M,White,Asbury Park,NJ,True,other,Not fleeing,False,-74.001,40.228,True,18-29,,,,1,7,2019,3
4463,2019-07-23,shot,gun,31,M,Black,Ross Township,PA,False,attack,Not fleeing,False,-80.005,40.524,True,30-44,armed,gun,gun,1,7,2019,3
4464,2019-07-23,shot,gun,38,M,Hispanic,Colorado Springs,CO,False,other,Car,False,-104.77,38.801,True,30-44,armed,gun,gun,1,7,2019,3
4465,2019-07-25,shot,unarmed,38,M,Black,Port Allen,LA,False,undetermined,Not fleeing,False,-91.207,30.447,True,30-44,unarmed,unarmed,unarmed,1,7,2019,3
4466,2019-07-26,shot,gun,41,M,Hispanic,Hartford,CT,False,attack,Car,True,-72.694,41.758,True,30-44,armed,gun,gun,1,7,2019,3
4467,2019-07-26,shot,gun,49,M,White,Three Springs,PA,True,attack,Not fleeing,False,-78.391,40.334,True,45-59,armed,gun,gun,1,7,2019,3
4468,2019-07-26,shot,gun,56,M,White,Sun City,SC,True,other,Not fleeing,False,-80.965,32.266,True,45-59,armed,gun,gun,1,7,2019,3
4469,2019-07-27,shot,gun,34,M,None,Dallas,TX,False,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,7,2019,3
4470,2019-07-28,shot,gun,62,M,Hispanic,Boyton Beach,FL,False,attack,Not fleeing,False,-80.091,26.548,True,60-75,armed,gun,gun,1,7,2019,3
4471,2019-07-28,shot,gun,69,M,None,Stroudsburg,PA,True,attack,Not fleeing,False,-75.195,40.987,True,60-75,armed,gun,gun,1,7,2019,3
4472,2019-07-29,shot,gun,34,M,None,Houston,TX,False,other,Car,False,-95.156,29.782,True,30-44,armed,gun,gun,1,7,2019,3
4473,2019-07-30,shot,ax,31,M,White,Portland,OR,False,attack,Not fleeing,False,-122.651,45.522,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3
4474,2019-07-31,shot,unknown weapon,37,M,White,Roy,UT,False,other,Not fleeing,False,-112.062,41.161,True,30-44,armed,other weapon,other weapon,1,7,2019,3
4475,2019-07-31,shot,gun,34,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,-98.529,29.422,True,30-44,armed,gun,gun,1,7,2019,3
4476,2019-07-31,shot,gun,28,M,White,Council Bluffs,IA,False,attack,Car,False,-95.81,41.269,True,18-29,armed,gun,gun,1,7,2019,3
4477,2019-07-31,shot,gun,46,M,None,Cincinnati,OH,False,attack,Not fleeing,False,-84.599,39.141,True,45-59,armed,gun,gun,1,7,2019,3
4478,2019-07-31,shot,gun,42,M,White,Chattanooga,TN,False,attack,Not fleeing,False,-85.407,35.029,True,30-44,armed,gun,gun,1,7,2019,3
4479,2019-07-31,tasered and shot,knife,46,M,Asian,Austin,TX,True,other,Not fleeing,False,-97.754,30.269,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2019,3
4480,2019-08-01,shot,gun,21,M,Black,Los Angeles,CA,False,attack,Foot,False,-118.331,33.975,True,18-29,armed,gun,gun,1,8,2019,3
4481,2019-08-01,shot,gun,27,M,None,Allentown,PA,True,attack,Not fleeing,False,-75.545,40.593,True,18-29,armed,gun,gun,1,8,2019,3
4482,2019-08-01,shot,unarmed,30,F,White,Arlington,TX,False,other,Not fleeing,False,-97.097,32.769,True,18-29,unarmed,unarmed,unarmed,1,8,2019,3
4483,2019-08-01,shot,gun,36,M,White,Charleston,WV,False,attack,Other,False,-81.633,38.35,True,30-44,armed,gun,gun,1,8,2019,3
4484,2019-08-01,shot,vehicle,54,M,White,Jackson County,KY,False,attack,Car,False,-84.19,37.497,True,45-59,armed,other weapon,other weapon,1,8,2019,3
4485,2019-08-01,shot,knife,48,M,White,Tampa,FL,True,other,Not fleeing,False,-82.614,28.034,True,45-59,armed,other weapon,knife/cutting instrument,1,8,2019,3
4486,2019-08-02,shot,gun,55,M,Black,Charlotte,NC,True,attack,Not fleeing,False,-80.769,35.356,True,45-59,armed,gun,gun,1,8,2019,3
4487,2019-08-02,shot,gun,34,M,Black,Minneapolis,MN,False,attack,Not fleeing,True,-93.294,45.004,True,30-44,armed,gun,gun,1,8,2019,3
4488,2019-08-02,shot,gun,45,M,Black,Indianapolis,IN,False,attack,Not fleeing,False,-86.007,39.833,True,30-44,armed,gun,gun,1,8,2019,3
4489,2019-08-03,shot,gun,19,M,Black,Colorado Springs,CO,False,other,Foot,True,-104.771,38.816,True,18-29,armed,gun,gun,1,8,2019,3
4490,2019-08-03,shot,gun,32,M,Hispanic,Revere,MA,False,attack,Car,False,-71.031,42.413,True,30-44,armed,gun,gun,1,8,2019,3
4491,2019-08-03,shot,gun,35,M,None,Safety Harbor,FL,False,attack,Car,False,-82.7,28.012,True,30-44,armed,gun,gun,1,8,2019,3
4492,2019-08-03,shot,gun,32,M,White,Carson City,NV,False,attack,Not fleeing,False,-119.725,39.174,True,30-44,armed,gun,gun,1,8,2019,3
4493,2019-08-03,shot,knife,25,M,Black,Loganville,GA,False,attack,Foot,False,-83.955,33.86,True,18-29,armed,other weapon,knife/cutting instrument,1,8,2019,3
4494,2019-08-04,shot,gun,24,M,White,Dayton,OH,True,attack,Not fleeing,False,-84.184,39.757,True,18-29,armed,gun,gun,1,8,2019,3
4495,2019-08-04,shot,gun,65,M,White,Hanceville,AL,True,attack,Not fleeing,False,-86.78,34.084,True,60-75,armed,gun,gun,1,8,2019,3
4496,2019-08-05,shot,gun,29,M,Hispanic,Salt Lake City,UT,False,attack,Not fleeing,True,,,True,18-29,armed,gun,gun,1,8,2019,3
4497,2019-08-05,shot,knife,49,M,Black,Memphis,TN,False,attack,Foot,False,-90.049,35.142,True,45-59,armed,other weapon,knife/cutting instrument,1,8,2019,3
4498,2019-08-05,shot,vehicle,19,M,Hispanic,Bakersfield,CA,False,other,Car,False,-118.881,34.993,True,18-29,armed,other weapon,other weapon,1,8,2019,3
4499,2019-08-05,shot,gun,56,M,White,Lowell,AR,True,undetermined,Not fleeing,False,-94.057,36.25,True,45-59,armed,gun,gun,1,8,2019,3
4500,2019-08-05,shot,gun,39,M,Black,Irvington,NJ,False,attack,Not fleeing,False,-74.221,40.736,True,30-44,armed,gun,gun,1,8,2019,3
4501,2019-08-05,shot,gun,43,M,White,Pocahontas County,WV,False,attack,Car,False,,,True,30-44,armed,gun,gun,1,8,2019,3
4502,2019-08-05,shot,gun,57,M,White,Rifle,CO,True,other,Foot,False,-107.783,39.53,True,45-59,armed,gun,gun,1,8,2019,3
4503,2019-08-06,shot,gun,49,M,White,Shaler Township,PA,False,attack,Not fleeing,False,-79.956,40.537,True,45-59,armed,gun,gun,1,8,2019,3
4504,2019-08-07,shot,gun,18,M,Black,Longview,TX,False,attack,Not fleeing,False,-94.808,32.533,True,Under 18,armed,gun,gun,1,8,2019,3
4505,2019-08-08,shot,gun,27,M,Black,Moss Point,MS,False,attack,Foot,True,-88.519,30.402,True,18-29,armed,gun,gun,1,8,2019,3
4506,2019-08-08,shot,gun,52,M,None,Leitchfield,KY,True,attack,Not fleeing,False,-86.294,37.48,True,45-59,armed,gun,gun,1,8,2019,3
4507,2019-08-09,shot,knife,33,M,None,Beaumont,CA,False,attack,Not fleeing,False,-116.969,33.929,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2019,3
4508,2019-08-09,shot,machete,52,M,Hispanic,Garland,TX,False,attack,Not fleeing,False,-96.577,32.848,True,45-59,armed,other weapon,knife/cutting instrument,1,8,2019,3
4509,2019-08-09,shot,gun and vehicle,37,M,Hispanic,Kansas City,MO,False,attack,Foot,False,-94.63,39.095,True,30-44,armed,gun,gun,1,8,2019,3
4510,2019-08-09,shot,toy weapon,62,M,White,Montpelier,VT,True,attack,Not fleeing,False,-72.573,44.264,True,60-75,unarmed,unarmed,toy weapon,1,8,2019,3
4511,2019-08-10,shot,knife,57,M,White,Bradley County,TN,False,attack,Not fleeing,False,-84.871,35.122,True,45-59,armed,other weapon,knife/cutting instrument,1,8,2019,3
4512,2019-08-10,shot,gun,45,M,White,Augusta,GA,False,attack,Car,False,,,True,30-44,armed,gun,gun,1,8,2019,3
4513,2019-08-11,shot,gun,46,M,None,Fort Worth,TX,False,attack,Not fleeing,False,-97.23,32.756,True,45-59,armed,gun,gun,1,8,2019,3
4514,2019-08-12,shot,gun,49,M,White,Riverside,CA,False,attack,Not fleeing,False,-117.298,33.931,True,45-59,armed,gun,gun,1,8,2019,3
4515,2019-08-12,shot,gun,38,M,White,Chetopa,KS,False,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,8,2019,3
4516,2019-08-13,shot,unarmed,31,M,White,Joplin,MO,True,attack,Not fleeing,False,,,True,30-44,unarmed,unarmed,unarmed,1,8,2019,3
4517,2019-08-13,shot,gun,51,M,Black,Clinton,TN,True,attack,Not fleeing,False,-84.144,36.104,True,45-59,armed,gun,gun,1,8,2019,3
4518,2019-08-13,shot,gun,37,M,White,Louisville,KY,False,attack,Not fleeing,False,-85.796,38.242,True,30-44,armed,gun,gun,1,8,2019,3
4519,2019-08-13,shot,gun,51,M,Black,Kansas City,KS,False,attack,Not fleeing,False,-94.834,39.124,True,45-59,armed,gun,gun,1,8,2019,3
4520,2019-08-13,shot,vehicle,20,M,White,Ramseur,NC,False,attack,Car,False,,,True,18-29,armed,other weapon,other weapon,1,8,2019,3
4521,2019-08-14,shot,gun,37,M,None,Belton,SC,False,other,Not fleeing,False,-82.443,34.491,True,30-44,armed,gun,gun,1,8,2019,3
4522,2019-08-14,shot,gun,49,M,None,Formosa,AR,False,attack,Not fleeing,False,-92.506,35.482,True,45-59,armed,gun,gun,1,8,2019,3
4523,2019-08-15,shot,gun,31,F,Hispanic,Denver,CO,False,attack,Foot,False,-105.038,39.739,True,30-44,armed,gun,gun,1,8,2019,3
4524,2019-08-16,shot,knife,26,M,Hispanic,Ogden,UT,False,attack,Not fleeing,True,,,True,18-29,armed,other weapon,knife/cutting instrument,1,8,2019,3
4525,2019-08-16,shot,gun,36,M,None,Spokane Valley,WA,False,attack,Car,False,,,True,30-44,armed,gun,gun,1,8,2019,3
4526,2019-08-17,shot,gun,25,M,Black,Gary,IN,False,undetermined,Not fleeing,False,-87.32,41.577,True,18-29,armed,gun,gun,1,8,2019,3
4527,2019-08-17,shot,gun,35,M,Black,Newport News,VA,False,attack,Car,False,-76.395,37.044,True,30-44,armed,gun,gun,1,8,2019,3
4528,2019-08-17,shot,gun,62,M,White,Springville,IN,False,attack,Not fleeing,False,-86.573,38.91,True,60-75,armed,gun,gun,1,8,2019,3
4529,2019-08-17,shot,gun,27,M,Black,Dallas,TX,False,attack,Car,True,-96.749,32.774,True,18-29,armed,gun,gun,1,8,2019,3
4530,2019-08-18,shot,gun,33,M,Hispanic,Los Angeles,CA,False,attack,Foot,True,-118.175,34.072,True,30-44,armed,gun,gun,1,8,2019,3
4531,2019-08-18,shot,sharp object,38,M,White,Caledonia,WI,False,attack,Not fleeing,False,-87.924,42.808,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2019,3
4532,2019-08-19,shot,gun,69,M,Hispanic,Las Vegas,NV,False,attack,Car,False,-114.572,35.163,True,60-75,armed,gun,gun,1,8,2019,3
4533,2019-08-19,shot,gun,39,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,-118.418,34.236,True,30-44,armed,gun,gun,1,8,2019,3
4534,2019-08-19,shot,vehicle,33,M,None,Fullerton,CA,False,attack,Car,True,-117.968,33.876,True,30-44,armed,other weapon,other weapon,1,8,2019,3
4535,2019-08-21,shot,gun,18,M,Black,Fort Worth,TX,False,attack,Foot,True,-97.229,32.766,True,Under 18,armed,gun,gun,1,8,2019,3
4536,2019-08-21,shot,unknown weapon,27,M,White,Nicholasville,KY,False,undetermined,Not fleeing,False,-84.575,37.869,True,18-29,armed,other weapon,other weapon,1,8,2019,3
4537,2019-08-21,shot,undetermined,50,M,Hispanic,Stanton,CA,False,undetermined,Not fleeing,False,-117.99,33.81,True,45-59,undetermined,undetermined,undetermined,1,8,2019,3
4538,2019-08-21,shot,gun,54,M,None,North Aurora,IL,True,attack,Not fleeing,False,-88.34,41.809,True,45-59,armed,gun,gun,1,8,2019,3
4539,2019-08-22,shot,toy weapon,57,M,White,Albuquerque,NM,False,attack,Not fleeing,False,-106.529,35.079,True,45-59,unarmed,unarmed,toy weapon,1,8,2019,3
4540,2019-08-22,shot,undetermined,33,M,None,Westminster,CA,False,other,Car,False,-117.955,33.745,True,30-44,undetermined,undetermined,undetermined,1,8,2019,3
4541,2019-08-22,shot,Taser,29,M,Black,Dayton,OH,False,attack,Foot,False,-84.239,39.752,True,18-29,armed,other weapon,other weapon,1,8,2019,3
4542,2019-08-22,shot,unarmed,39,M,White,Glennville,GA,False,attack,Not fleeing,False,-81.924,31.949,True,30-44,unarmed,unarmed,unarmed,1,8,2019,3
4543,2019-08-22,shot,gun,46,M,Hispanic,Hobbs,NM,False,attack,Not fleeing,False,-103.128,32.704,True,45-59,armed,gun,gun,1,8,2019,3
4544,2019-08-23,shot,unarmed,31,M,White,West Valley City,UT,False,other,Not fleeing,True,-111.958,40.694,True,30-44,unarmed,unarmed,unarmed,1,8,2019,3
4545,2019-08-23,shot,knife,34,M,White,Cottage Grove,OR,False,other,Not fleeing,False,-122.884,43.738,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2019,3
4546,2019-08-24,shot,shovel,52,M,Hispanic,El Cerrito,CA,True,attack,Not fleeing,True,-117.073,32.758,True,45-59,armed,other weapon,other weapon,1,8,2019,3
4547,2019-08-26,shot,unarmed,33,M,Black,Knoxville,TN,False,attack,Not fleeing,False,-83.986,36.001,True,30-44,unarmed,unarmed,unarmed,1,8,2019,3
4548,2019-08-26,shot,gun,33,M,None,Anchorage,AK,True,attack,Not fleeing,False,-149.911,61.149,True,30-44,armed,gun,gun,1,8,2019,3
4549,2019-08-27,shot,gun,37,M,Black,Helena,AR,False,attack,Not fleeing,False,-90.655,34.545,True,30-44,armed,gun,gun,1,8,2019,3
4550,2019-08-27,shot,gun,67,M,None,Stockton,CA,False,attack,Not fleeing,False,-121.261,37.98,True,60-75,armed,gun,gun,1,8,2019,3
4551,2019-08-27,shot,gun,52,M,Black,Baton Rouge,LA,True,attack,Car,False,-91.15,30.495,True,45-59,armed,gun,gun,1,8,2019,3
4552,2019-08-28,shot,knife,62,M,Black,Gordo,AL,True,other,Not fleeing,False,-87.908,33.318,True,60-75,armed,other weapon,knife/cutting instrument,1,8,2019,3
4553,2019-08-28,shot,gun and car,30,M,Black,Baltimore,MD,False,attack,Car,False,-76.597,39.292,True,18-29,armed,gun,gun,1,8,2019,3
4554,2019-08-28,shot,knife,28,M,White,Salina,KS,False,other,Not fleeing,False,-97.627,38.809,True,18-29,armed,other weapon,knife/cutting instrument,1,8,2019,3
4555,2019-08-29,shot,gun,16,M,None,Carlsbad,NM,False,attack,Not fleeing,False,-104.252,32.427,True,Under 18,armed,gun,gun,1,8,2019,3
4556,2019-08-30,shot,gun,34,M,None,Jamaica,NY,False,attack,Not fleeing,False,-73.794,40.691,True,30-44,armed,gun,gun,1,8,2019,3
4557,2019-08-30,shot,gun,34,M,None,New York,NY,False,attack,Foot,False,-73.794,40.691,True,30-44,armed,gun,gun,1,8,2019,3
4558,2019-08-30,shot,gun and vehicle,51,M,Hispanic,Tolleson,AZ,False,attack,Other,False,-112.238,33.452,True,45-59,armed,gun,gun,1,8,2019,3
4559,2019-08-30,shot,gun,35,M,None,Wilmington,DE,False,attack,Not fleeing,False,-75.537,39.758,True,30-44,armed,gun,gun,1,8,2019,3
4560,2019-08-31,shot,gun,23,M,Black,St. Louis,MO,False,other,Foot,False,-90.347,38.638,True,18-29,armed,gun,gun,1,8,2019,3
4561,2019-08-31,shot,gun,37,M,None,Wake County,NC,False,attack,Foot,False,-78.69,35.665,True,30-44,armed,gun,gun,1,8,2019,3
4562,2019-08-31,shot,hammer,23,M,Black,Brooklyn Center,MN,False,other,Not fleeing,True,-93.333,45.062,True,18-29,armed,other weapon,other weapon,1,8,2019,3
4563,2019-08-31,shot,vehicle,47,M,None,Florence,MS,False,other,Car,False,-90.109,32.147,True,45-59,armed,other weapon,other weapon,1,8,2019,3
4564,2019-08-31,shot,gun,36,M,White,Odessa,TX,True,attack,Car,False,-102.379,31.884,True,30-44,armed,gun,gun,1,8,2019,3
4565,2019-08-31,shot,gun,37,M,Hispanic,Denver,CO,False,attack,Not fleeing,False,-105.01,39.757,True,30-44,armed,gun,gun,1,8,2019,3
4566,2019-09-01,shot,vehicle,49,M,White,Sand Springs,OK,False,attack,Car,True,-96.155,36.076,True,45-59,armed,other weapon,other weapon,1,9,2019,3
4567,2019-09-01,shot,gun,49,M,White,Caldwell,ID,False,attack,Not fleeing,False,-116.708,43.61,True,45-59,armed,gun,gun,1,9,2019,3
4568,2019-09-02,shot,gun,34,M,None,New York,NY,False,attack,Foot,False,-73.919,40.675,True,30-44,armed,gun,gun,1,9,2019,3
4569,2019-09-02,shot,gun,35,M,White,Missoula,MT,True,attack,Not fleeing,False,-113.991,46.877,True,30-44,armed,gun,gun,1,9,2019,3
4570,2019-09-02,shot,knife,17,M,White,Kerrville,TX,False,other,Not fleeing,False,-99.134,30.053,True,Under 18,armed,other weapon,knife/cutting instrument,1,9,2019,3
4571,2019-09-02,shot,undetermined,43,M,None,Silver Springs,NV,False,attack,Not fleeing,False,-119.192,39.358,True,30-44,undetermined,undetermined,undetermined,1,9,2019,3
4572,2019-09-03,shot,gun,30,M,White,Bluff City,TN,False,attack,Car,False,-82.234,36.485,True,18-29,armed,gun,gun,1,9,2019,3
4573,2019-09-03,shot,vehicle,34,M,Hispanic,Kaukauna,WI,False,other,Car,False,-88.268,44.291,True,30-44,armed,other weapon,other weapon,1,9,2019,3
4574,2019-09-03,shot,vehicle,46,M,White,Van Wert,OH,True,other,Car,False,-84.601,40.961,True,45-59,armed,other weapon,other weapon,1,9,2019,3
4575,2019-09-04,shot,knife,29,M,White,Coeur d'Alene,ID,False,attack,Not fleeing,False,-116.801,47.734,True,18-29,armed,other weapon,knife/cutting instrument,1,9,2019,3
4576,2019-09-04,shot,knife,62,M,None,Victorville,CA,True,other,Not fleeing,False,-117.327,34.538,True,60-75,armed,other weapon,knife/cutting instrument,1,9,2019,3
4577,2019-09-04,shot,gun,53,M,None,Rigby,ID,False,attack,Not fleeing,False,-111.825,43.656,True,45-59,armed,gun,gun,1,9,2019,3
4578,2019-09-05,shot,gun,28,M,Black,St. Louis,MO,False,attack,Not fleeing,False,-90.241,38.65,True,18-29,armed,gun,gun,1,9,2019,3
4579,2019-09-05,shot,gun,65,M,None,LaGrange,GA,False,attack,Not fleeing,False,-85.126,33.055,True,60-75,armed,gun,gun,1,9,2019,3
