,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,city/state
3408,2018-06-06,shot,glass shard,43,M,Hispanic,Merrick,NY,False,other,Not fleeing,False,-73.563,40.665,True,30-44,armed,other weapon,other weapon,1,6,2018,2,"Merrick, NY"
3409,2018-06-06,shot,gun,56,M,White,LaGrange,GA,True,attack,Not fleeing,False,-85.032,33.036,True,45-59,armed,gun,gun,1,6,2018,2,"LaGrange, GA"
3410,2018-06-06,shot,gun,47,M,White,Delaware,OH,True,other,Not fleeing,False,-83.038,40.295,True,45-59,armed,gun,gun,1,6,2018,2,"Delaware, OH"
3411,2018-06-07,shot,gun,33,M,White,Albuquerque,NM,False,attack,Car,False,-106.638,35.069,True,30-44,armed,gun,gun,1,6,2018,2,"Albuquerque, NM"
3412,2018-06-07,shot,knife,20,F,White,Austin,TX,False,other,Not fleeing,True,-97.698,30.198,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Austin, TX"
3413,2018-06-07,shot,gun,28,M,Black,Gary,IN,False,attack,Not fleeing,False,-87.346,41.593,True,18-29,armed,gun,gun,1,6,2018,2,"Gary, IN"
3414,2018-06-07,shot,gun,50,M,White,Benton City,WA,False,other,Not fleeing,False,-119.488,46.263,True,45-59,armed,gun,gun,1,6,2018,2,"Benton City, WA"
3415,2018-06-08,shot,unarmed,36,M,White,Madison County,MS,False,other,Not fleeing,False,-90.058,32.456,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,"Madison County, MS"
3416,2018-06-08,shot,gun,47,M,White,Hardwick,NJ,True,attack,Car,False,-75.038,41.031,True,45-59,armed,gun,gun,1,6,2018,2,"Hardwick, NJ"
3417,2018-06-09,shot,vehicle,36,F,Black,Deptford,NJ,False,other,Car,False,-75.097,39.838,True,30-44,armed,other weapon,other weapon,1,6,2018,2,"Deptford, NJ"
3418,2018-06-09,shot,gun,49,M,White,Temple,TX,False,attack,Not fleeing,False,-97.372,31.076,True,45-59,armed,gun,gun,1,6,2018,2,"Temple, TX"
3419,2018-06-10,shot,unknown weapon,34,M,White,Westminister,CO,False,other,Foot,False,-105.084,39.863,True,30-44,armed,other weapon,other weapon,1,6,2018,2,"Westminister, CO"
3420,2018-06-11,shot,unarmed,41,M,Black,Silver Spring,MD,True,attack,Not fleeing,True,-77.014,39.005,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,"Silver Spring, MD"
3421,2018-06-11,shot,knife,29,M,Hispanic,Whittier,CA,False,other,Car,False,-118.024,33.982,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Whittier, CA"
3422,2018-06-12,shot,gun,34,M,Black,Danville,IL,False,attack,Car,False,-87.642,40.142,True,30-44,armed,gun,gun,1,6,2018,2,"Danville, IL"
3423,2018-06-12,shot,unarmed,34,M,White,Phoenix,AZ,False,other,Not fleeing,False,-112.074,33.488,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,"Phoenix, AZ"
3424,2018-06-12,shot,gun,22,M,Black,Washington,DC,False,attack,Not fleeing,False,-77.006,38.877,True,18-29,armed,gun,gun,1,6,2018,2,"Washington, DC"
3425,2018-06-12,shot,gun,26,M,Black,Monroe,GA,True,attack,Not fleeing,False,-83.751,33.893,True,18-29,armed,gun,gun,1,6,2018,2,"Monroe, GA"
3426,2018-06-12,shot,knife,32,M,White,Hardwick,NJ,False,other,Not fleeing,False,-74.919,41.023,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Hardwick, NJ"
3427,2018-06-13,shot,gun,34,M,None,Denver,CO,False,attack,Foot,False,-104.979,39.74,True,30-44,armed,gun,gun,1,6,2018,2,"Denver, CO"
3428,2018-06-13,shot,gun,44,M,White,Pike County,OH,False,attack,Not fleeing,False,-83.092,39.013,True,30-44,armed,gun,gun,1,6,2018,2,"Pike County, OH"
3429,2018-06-13,shot,toy weapon,21,M,White,Eustis,FL,True,attack,Not fleeing,False,-81.685,28.84,True,18-29,unarmed,unarmed,toy weapon,1,6,2018,2,"Eustis, FL"
3430,2018-06-14,shot,gun,34,F,None,Denver,CO,False,attack,Not fleeing,False,-105.003,39.822,True,30-44,armed,gun,gun,1,6,2018,2,"Denver, CO"
3431,2018-06-14,shot,gun,29,M,Hispanic,Hall County,GA,False,attack,Foot,False,-83.856,34.262,True,18-29,armed,gun,gun,1,6,2018,2,"Hall County, GA"
3432,2018-06-14,shot,gun and car,18,M,Black,Las Vegas,NV,False,attack,Car,False,-115.021,36.189,True,Under 18,armed,gun,gun,1,6,2018,2,"Las Vegas, NV"
3433,2018-06-14,shot,gun,33,M,Black,Kansas City,MO,False,attack,Not fleeing,False,-94.586,39.1,True,30-44,armed,gun,gun,1,6,2018,2,"Kansas City, MO"
3434,2018-06-14,shot,sword,28,F,White,Kansas City,MO,False,undetermined,Not fleeing,False,-94.531,39.163,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Kansas City, MO"
3435,2018-06-14,shot,gun,33,M,White,Kansas City,MO,True,other,Not fleeing,False,-94.586,39.1,True,30-44,armed,gun,gun,1,6,2018,2,"Kansas City, MO"
3436,2018-06-14,shot,gun,40,M,Hispanic,Kirkland,WA,False,other,Not fleeing,False,-122.176,47.731,True,30-44,armed,gun,gun,1,6,2018,2,"Kirkland, WA"
3437,2018-06-15,shot,unarmed,40,M,White,Nokomis,IL,False,other,Foot,False,-89.289,39.307,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,"Nokomis, IL"
3438,2018-06-16,shot,toy weapon,53,M,None,Mesa,AZ,False,attack,Not fleeing,False,-111.771,33.452,True,45-59,unarmed,unarmed,toy weapon,1,6,2018,2,"Mesa, AZ"
3439,2018-06-16,shot,knife,37,M,Black,Warwick,NY,False,other,Not fleeing,False,-74.36,41.259,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Warwick, NY"
3440,2018-06-16,shot,unarmed,47,M,Hispanic,Albuquerque,NM,False,attack,Car,False,-106.622,35.075,True,45-59,unarmed,unarmed,unarmed,1,6,2018,2,"Albuquerque, NM"
3441,2018-06-16,shot,knife,30,M,None,Van Nuys,CA,True,attack,Not fleeing,False,-118.444,34.187,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Van Nuys, CA"
3442,2018-06-16,shot,gun,48,M,None,Phoenix,AZ,False,attack,Car,False,-112.134,33.568,True,45-59,armed,gun,gun,1,6,2018,2,"Phoenix, AZ"
3443,2018-06-17,shot,gun,33,M,Black,Trenton,NJ,False,attack,Not fleeing,False,-74.753,40.209,True,30-44,armed,gun,gun,1,6,2018,2,"Trenton, NJ"
3444,2018-06-17,shot,gun,44,M,Hispanic,South Salt Lake,UT,False,other,Not fleeing,False,-111.879,40.702,True,30-44,armed,gun,gun,1,6,2018,2,"South Salt Lake, UT"
3445,2018-06-19,shot,gun,65,M,White,Cumming,GA,False,attack,Not fleeing,False,-84.231,34.231,True,60-75,armed,gun,gun,1,6,2018,2,"Cumming, GA"
3446,2018-06-19,shot,gun,20,M,Black,Stone Mountain,GA,False,attack,Not fleeing,False,-84.196,33.754,True,18-29,armed,gun,gun,1,6,2018,2,"Stone Mountain, GA"
3447,2018-06-19,shot,unarmed,17,M,Black,Pittsburgh,PA,False,other,Foot,False,-79.839,40.397,True,Under 18,unarmed,unarmed,unarmed,1,6,2018,2,"Pittsburgh, PA"
3448,2018-06-19,shot,knife,55,M,White,Tucumcari,NM,False,attack,Not fleeing,False,-103.733,35.167,True,45-59,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Tucumcari, NM"
3449,2018-06-20,shot,unarmed,33,M,Black,Kingsland,GA,False,attack,Foot,True,-81.653,30.789,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,"Kingsland, GA"
3450,2018-06-20,shot,gun,29,M,White,Parma,OH,False,attack,Not fleeing,False,-81.77,41.395,True,18-29,armed,gun,gun,1,6,2018,2,"Parma, OH"
3451,2018-06-20,shot,metal pole,44,M,White,Bend,OR,False,other,Not fleeing,False,-121.261,44.092,True,30-44,armed,other weapon,other weapon,1,6,2018,2,"Bend, OR"
3452,2018-06-22,shot,knife,37,M,White,Fairfield,OH,False,attack,Not fleeing,False,-84.565,39.314,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Fairfield, OH"
3453,2018-06-22,shot,knife,32,M,Black,Atlantic City,NJ,False,attack,Not fleeing,True,-74.435,39.368,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Atlantic City, NJ"
3454,2018-06-22,shot,knife,31,M,White,Harrisonburg,VA,False,attack,Not fleeing,False,-78.849,38.436,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Harrisonburg, VA"
3455,2018-06-22,shot,toy weapon,33,M,None,Inglewood,CA,True,attack,Not fleeing,False,-118.355,33.963,True,30-44,unarmed,unarmed,toy weapon,1,6,2018,2,"Inglewood, CA"
3456,2018-06-22,shot,knife,20,M,White,Albany,NY,True,attack,Not fleeing,False,-73.778,42.667,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Albany, NY"
3457,2018-06-23,shot,gun,30,M,Black,Minneapolis,MN,False,attack,Foot,True,-93.289,45.042,True,18-29,armed,gun,gun,1,6,2018,2,"Minneapolis, MN"
3458,2018-06-23,shot,knife,25,M,Black,Monroe,LA,False,attack,Not fleeing,False,-92.097,32.492,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Monroe, LA"
3459,2018-06-23,shot,gun,33,M,None,San Diego,CA,False,attack,Not fleeing,False,-117.169,32.722,True,30-44,armed,gun,gun,1,6,2018,2,"San Diego, CA"
3460,2018-06-23,shot,gun,47,M,White,Coos Bay,OR,False,attack,Not fleeing,False,-124.217,43.358,True,45-59,armed,gun,gun,1,6,2018,2,"Coos Bay, OR"
3461,2018-06-23,shot,gun and knife,48,M,White,Meridian,ID,False,other,Not fleeing,False,-116.404,43.623,True,45-59,armed,gun,gun,1,6,2018,2,"Meridian, ID"
3462,2018-06-23,shot,gun,38,M,None,Centennial,CO,False,attack,Car,False,-104.904,39.602,True,30-44,armed,gun,gun,1,6,2018,2,"Centennial, CO"
3463,2018-06-23,shot,bow and arrow,32,M,Other,North Shore,HI,True,attack,Not fleeing,False,-158.036,21.68,True,30-44,armed,other weapon,other weapon,1,6,2018,2,"North Shore, HI"
3464,2018-06-25,shot,unknown weapon,18,M,Hispanic,Galveston,TX,False,other,Not fleeing,False,-94.827,29.289,True,Under 18,armed,other weapon,other weapon,1,6,2018,2,"Galveston, TX"
3465,2018-06-25,shot,gun,29,M,White,Garland,TX,False,attack,Car,False,-96.671,32.868,True,18-29,armed,gun,gun,1,6,2018,2,"Garland, TX"
3466,2018-06-25,shot,gun,30,M,White,Grenada,MS,False,other,Car,False,-89.838,33.721,True,18-29,armed,gun,gun,1,6,2018,2,"Grenada, MS"
3467,2018-06-25,shot,gun,36,M,None,Prompton,PA,True,attack,Not fleeing,False,-75.334,41.581,True,30-44,armed,gun,gun,1,6,2018,2,"Prompton, PA"
3468,2018-06-27,shot,gun,39,M,White,Aurora,CO,False,attack,Foot,False,-104.884,39.74,True,30-44,armed,gun,gun,1,6,2018,2,"Aurora, CO"
3469,2018-06-29,shot,gun,36,M,Hispanic,Aurora,CO,False,attack,Car,True,-104.819,39.726,True,30-44,armed,gun,gun,1,6,2018,2,"Aurora, CO"
3470,2018-06-29,shot,gun,36,M,White,Russellville,AR,False,attack,Not fleeing,False,-93.138,35.289,True,30-44,armed,gun,gun,1,6,2018,2,"Russellville, AR"
3471,2018-06-29,shot,gun,54,M,White,Dade City,FL,True,attack,Not fleeing,False,-82.144,28.287,True,45-59,armed,gun,gun,1,6,2018,2,"Dade City, FL"
3472,2018-06-29,shot,unknown weapon,27,M,Black,Pomona,CA,False,undetermined,Car,False,-117.812,34.046,True,18-29,armed,other weapon,other weapon,1,6,2018,2,"Pomona, CA"
3473,2018-06-29,shot,gun,45,M,White,Portland,OR,False,undetermined,Not fleeing,False,-122.685,45.51,True,30-44,armed,gun,gun,1,6,2018,2,"Portland, OR"
3474,2018-06-29,shot,gun,19,M,Black,Phoenix,AZ,False,attack,Not fleeing,False,-112.145,33.514,True,18-29,armed,gun,gun,1,6,2018,2,"Phoenix, AZ"
3475,2018-06-29,shot,ax,36,M,White,North Pole,AK,False,other,Not fleeing,False,-147.425,64.811,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"North Pole, AK"
3476,2018-06-29,shot,knife,33,M,White,Lawrenceburg,TN,False,other,Foot,False,-87.323,35.266,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2018,2,"Lawrenceburg, TN"
3477,2018-06-29,shot,gun,56,M,White,Waterford Township,MI,True,attack,Car,False,-83.35,42.69,True,45-59,armed,gun,gun,1,6,2018,2,"Waterford Township, MI"
3478,2018-07-01,shot,metal object,33,M,None,Santa Ana,CA,False,undetermined,Not fleeing,False,-117.874,33.748,True,30-44,armed,other weapon,other weapon,1,7,2018,3,"Santa Ana, CA"
3479,2018-07-01,shot,gun,33,M,White,Boise,ID,False,attack,Foot,False,-116.296,43.587,True,30-44,armed,gun,gun,1,7,2018,3,"Boise, ID"
3480,2018-07-01,shot,sword,60,M,Asian,Grandview,MO,False,other,Not fleeing,False,-94.524,38.855,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Grandview, MO"
3481,2018-07-01,shot,knife,26,M,White,Panora,IA,False,other,Not fleeing,False,-94.371,41.692,True,18-29,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Panora, IA"
3482,2018-07-03,shot,gun,52,M,White,South Elgin,IL,False,attack,Not fleeing,False,-88.299,41.985,True,45-59,armed,gun,gun,1,7,2018,3,"South Elgin, IL"
3483,2018-07-03,shot,knife,40,M,Black,Fayetteville,NC,False,attack,Not fleeing,False,-78.971,35.045,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Fayetteville, NC"
3484,2018-07-03,shot,gun,33,M,Black,Chicago,IL,False,other,Foot,True,-87.743,41.886,True,30-44,armed,gun,gun,1,7,2018,3,"Chicago, IL"
3485,2018-07-03,tasered and shot,knife,41,M,White,Lawton,OK,False,attack,Not fleeing,False,,,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Lawton, OK"
3486,2018-07-04,shot,gun,35,M,None,Spalding County,GA,True,attack,Not fleeing,True,-84.345,33.285,True,30-44,armed,gun,gun,1,7,2018,3,"Spalding County, GA"
3487,2018-07-04,shot,knife,32,M,Native,Pueblo,CO,False,attack,Not fleeing,False,-104.613,38.246,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Pueblo, CO"
3488,2018-07-04,shot,gun,34,M,Hispanic,Red Bluff,CA,True,attack,Not fleeing,False,-122.221,40.156,True,30-44,armed,gun,gun,1,7,2018,3,"Red Bluff, CA"
3489,2018-07-05,shot,unarmed,26,M,White,Devil's Lake,ND,False,attack,Foot,True,-98.865,48.113,True,18-29,unarmed,unarmed,unarmed,1,7,2018,3,"Devil's Lake, ND"
3490,2018-07-05,shot,knife,62,M,Asian,Louisville,KY,False,other,Not fleeing,False,-85.762,38.174,True,60-75,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Louisville, KY"
3491,2018-07-05,shot,gun,33,F,Hispanic,Tempe,AZ,False,attack,Other,False,-111.978,33.393,True,30-44,armed,gun,gun,1,7,2018,3,"Tempe, AZ"
3492,2018-07-05,shot,gun,55,M,White,Eustis,FL,True,other,Not fleeing,False,-81.686,28.853,True,45-59,armed,gun,gun,1,7,2018,3,"Eustis, FL"
3493,2018-07-05,shot,toy weapon,38,M,White,Calaveras County,CA,True,attack,Not fleeing,False,-120.613,38.19,True,30-44,unarmed,unarmed,toy weapon,1,7,2018,3,"Calaveras County, CA"
3494,2018-07-06,shot,gun,43,M,Black,Overland Park,KS,False,attack,Not fleeing,False,-94.696,38.986,True,30-44,armed,gun,gun,1,7,2018,3,"Overland Park, KS"
3495,2018-07-06,shot,incendiary device,38,M,Asian,Copper Center,AK,False,other,Not fleeing,True,-145.331,61.98,True,30-44,armed,other weapon,other weapon,1,7,2018,3,"Copper Center, AK"
3496,2018-07-07,shot,unarmed,27,M,White,Amity,OR,False,attack,Foot,False,-123.202,45.122,True,18-29,unarmed,unarmed,unarmed,1,7,2018,3,"Amity, OR"
3497,2018-07-07,shot,knife,52,M,White,Jacksonville,FL,True,attack,Not fleeing,False,-81.627,30.443,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Jacksonville, FL"
3498,2018-07-07,shot,unknown weapon,34,M,None,Adams County,CO,False,attack,Other,False,-104.987,39.824,True,30-44,armed,other weapon,other weapon,1,7,2018,3,"Adams County, CO"
3499,2018-07-07,shot,unarmed,37,M,Black,Vineland,NJ,True,other,Not fleeing,True,-75.027,39.487,True,30-44,unarmed,unarmed,unarmed,1,7,2018,3,"Vineland, NJ"
3500,2018-07-08,shot,gun,33,M,None,Westminster,CA,False,other,Other,False,-118.021,33.744,True,30-44,armed,gun,gun,1,7,2018,3,"Westminster, CA"
3501,2018-07-08,shot,gun,34,M,White,Tucson,AZ,False,other,Not fleeing,False,-110.767,32.222,True,30-44,armed,gun,gun,1,7,2018,3,"Tucson, AZ"
3502,2018-07-08,shot,gun,41,M,White,Grand Forks,ND,True,other,Not fleeing,False,,,True,30-44,armed,gun,gun,1,7,2018,3,"Grand Forks, ND"
3503,2018-07-10,shot,knife,40,M,White,Garland,TX,False,attack,Not fleeing,False,-95.667,33.122,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Garland, TX"
3504,2018-07-10,shot,gun,53,M,Hispanic,Miami,FL,False,attack,Car,False,-80.288,25.882,True,45-59,armed,gun,gun,1,7,2018,3,"Miami, FL"
3505,2018-07-10,shot,gun,21,M,White,Casper,WY,True,other,Car,False,-106.353,42.829,True,18-29,armed,gun,gun,1,7,2018,3,"Casper, WY"
3506,2018-07-11,shot,knife,45,F,White,Willis,TX,False,other,Not fleeing,False,-95.541,30.461,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Willis, TX"
3507,2018-07-11,shot,toy weapon,34,M,Hispanic,Los Banos,CA,False,other,Not fleeing,False,-120.845,37.062,True,30-44,unarmed,unarmed,toy weapon,1,7,2018,3,"Los Banos, CA"
3508,2018-07-11,shot,gun,22,M,Hispanic,Las Vegas,NV,False,attack,Car,False,-115.124,36.165,True,18-29,armed,gun,gun,1,7,2018,3,"Las Vegas, NV"
3509,2018-07-13,shot,gun,25,M,Hispanic,Dilley,TX,False,attack,Not fleeing,True,-99.169,28.671,True,18-29,armed,gun,gun,1,7,2018,3,"Dilley, TX"
3510,2018-07-13,tasered and shot,knife,16,M,White,Chanhassen,MN,True,attack,Not fleeing,True,-93.584,44.891,True,Under 18,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Chanhassen, MN"
3511,2018-07-14,shot,gun,37,M,Black,Chicago,IL,False,other,Foot,True,-87.576,41.766,True,30-44,armed,gun,gun,1,7,2018,3,"Chicago, IL"
3512,2018-07-14,shot,gun,68,M,Black,Florence,SC,False,attack,Not fleeing,False,-79.835,34.187,True,60-75,armed,gun,gun,1,7,2018,3,"Florence, SC"
3513,2018-07-15,shot,gun,25,M,Black,Kansas City,MO,False,attack,Not fleeing,False,,,True,18-29,armed,gun,gun,1,7,2018,3,"Kansas City, MO"
3514,2018-07-15,shot,gun,34,M,White,Alvin,TX,True,attack,Not fleeing,False,-95.259,29.42,True,30-44,armed,gun,gun,1,7,2018,3,"Alvin, TX"
3515,2018-07-15,shot,gun,23,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,False,-106.639,35.07,True,18-29,armed,gun,gun,1,7,2018,3,"Albuquerque, NM"
3516,2018-07-17,shot,unknown weapon,25,M,White,Altoona,IA,False,other,Car,False,-93.466,41.655,True,18-29,armed,other weapon,other weapon,1,7,2018,3,"Altoona, IA"
3517,2018-07-17,shot,gun,57,M,Hispanic,Sparks,NV,False,other,Not fleeing,False,-119.765,39.552,True,45-59,armed,gun,gun,1,7,2018,3,"Sparks, NV"
3518,2018-07-17,shot,gun,27,M,Hispanic,Tucson,AZ,False,attack,Car,False,-110.926,32.178,True,18-29,armed,gun,gun,1,7,2018,3,"Tucson, AZ"
3519,2018-07-17,shot,gun,51,M,White,Lenoir,NC,False,attack,Not fleeing,False,-81.529,35.94,True,45-59,armed,gun,gun,1,7,2018,3,"Lenoir, NC"
3520,2018-07-18,shot,gun,30,M,Hispanic,Albuquerque,NM,False,attack,Not fleeing,False,-106.716,35.131,True,18-29,armed,gun,gun,1,7,2018,3,"Albuquerque, NM"
3521,2018-07-18,shot,gun,33,M,White,Fletcher,NC,False,attack,Not fleeing,False,-82.503,35.425,True,30-44,armed,gun,gun,1,7,2018,3,"Fletcher, NC"
3522,2018-07-18,shot,gun,34,M,White,Pattison,TX,False,attack,Not fleeing,False,-95.992,29.821,True,30-44,armed,gun,gun,1,7,2018,3,"Pattison, TX"
3523,2018-07-19,shot,gun,19,M,Hispanic,Peoria,IL,False,other,Foot,False,-89.621,40.681,True,18-29,armed,gun,gun,1,7,2018,3,"Peoria, IL"
3524,2018-07-19,shot,gun,22,M,Hispanic,Pico Rivera,CA,False,other,Other,False,-118.09,33.969,True,18-29,armed,gun,gun,1,7,2018,3,"Pico Rivera, CA"
3525,2018-07-20,shot,toy weapon,37,M,Hispanic,Fresno,CA,False,attack,Not fleeing,False,-119.829,36.755,True,30-44,unarmed,unarmed,toy weapon,1,7,2018,3,"Fresno, CA"
3526,2018-07-20,shot,gun,19,M,White,San Antonio,TX,False,attack,Foot,False,-98.709,29.458,True,18-29,armed,gun,gun,1,7,2018,3,"San Antonio, TX"
3527,2018-07-20,shot,gun,33,M,Other,Puna,HI,False,attack,Car,False,-154.951,19.498,True,30-44,armed,gun,gun,1,7,2018,3,"Puna, HI"
3528,2018-07-20,shot,gun,38,M,White,Lady Lake,FL,False,attack,Not fleeing,False,-81.96,28.91,True,30-44,armed,gun,gun,1,7,2018,3,"Lady Lake, FL"
3529,2018-07-20,shot,gun,45,M,Hispanic,Riverside,CA,False,attack,Car,False,-117.439,33.946,True,30-44,armed,gun,gun,1,7,2018,3,"Riverside, CA"
3530,2018-07-21,shot,gun and car,39,M,White,Tucson,AZ,False,attack,Foot,False,-111.087,32.131,True,30-44,armed,gun,gun,1,7,2018,3,"Tucson, AZ"
3531,2018-07-21,shot,vehicle,21,M,Hispanic,Mesa,AZ,False,attack,Not fleeing,False,-111.875,33.393,True,18-29,armed,other weapon,other weapon,1,7,2018,3,"Mesa, AZ"
3532,2018-07-21,shot,knife,56,M,White,Toledo,OH,False,attack,Not fleeing,False,-83.647,41.595,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Toledo, OH"
3533,2018-07-21,shot,unarmed,27,F,Hispanic,Los Angeles,CA,False,other,Foot,True,-118.272,34.107,True,18-29,unarmed,unarmed,unarmed,1,7,2018,3,"Los Angeles, CA"
3534,2018-07-21,shot,toy weapon,50,M,Hispanic,Anaheim,CA,True,other,Foot,False,-117.925,33.828,True,45-59,unarmed,unarmed,toy weapon,1,7,2018,3,"Anaheim, CA"
3535,2018-07-22,shot,vehicle,16,M,White,Bixby,OK,False,attack,Car,False,-95.883,35.926,True,Under 18,armed,other weapon,other weapon,1,7,2018,3,"Bixby, OK"
3536,2018-07-22,shot,gun,18,M,White,Hanover,CO,False,attack,Not fleeing,False,-104.474,38.564,True,Under 18,armed,gun,gun,1,7,2018,3,"Hanover, CO"
3537,2018-07-22,shot,unknown weapon,38,M,Hispanic,Riverside,CA,False,other,Not fleeing,False,-117.325,33.983,True,30-44,armed,other weapon,other weapon,1,7,2018,3,"Riverside, CA"
3538,2018-07-22,shot,box cutter,32,M,Hispanic,Highland,CA,False,attack,Foot,False,-117.222,34.123,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Highland, CA"
3539,2018-07-23,shot,machete,33,M,Hispanic,Burlington,NC,True,other,Not fleeing,False,-73.18,44.457,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Burlington, NC"
3540,2018-07-23,shot,gun,71,M,White,Bristol,VA,True,attack,Not fleeing,False,-82.162,36.606,True,60-75,armed,gun,gun,1,7,2018,3,"Bristol, VA"
3541,2018-07-23,shot,knife,30,M,Hispanic,Silver Spring,MD,True,other,Not fleeing,False,-76.95,39.071,True,18-29,armed,other weapon,knife/cutting instrument,1,7,2018,3,"Silver Spring, MD"
3542,2018-07-24,shot,vehicle,39,F,White,Soddy-Daisy,TN,False,attack,Car,False,-85.169,35.313,True,30-44,armed,other weapon,other weapon,1,7,2018,3,"Soddy-Daisy, TN"
3543,2018-07-24,shot,gun,19,M,Black,Starke,FL,False,other,Car,False,-82.109,29.951,True,18-29,armed,gun,gun,1,7,2018,3,"Starke, FL"
3544,2018-07-24,shot,gun,44,M,White,Seaside,OR,False,other,Not fleeing,True,-123.925,45.985,True,30-44,armed,gun,gun,1,7,2018,3,"Seaside, OR"
3545,2018-07-25,shot,vehicle,54,M,White,Spokane,WA,False,attack,Car,False,-117.363,47.646,True,45-59,armed,other weapon,other weapon,1,7,2018,3,"Spokane, WA"
