,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,age_binned_6,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state
5704,2021-07-24,shot,toy weapon,31,M,White,Boise,ID,False,attack,Not fleeing,True,-116.215,43.634,True,30-34,30-44,unarmed,unarmed,toy weapon,1,7,2021,3,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Boise, ID"
5705,2021-08-07,shot,gun,41,M,None,Coeur d’Alene,ID,False,attack,Not fleeing,False,,,True,40-44,30-44,armed,gun,gun,1,8,2021,3,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Coeur d’Alene, ID"
5706,2021-08-26,shot,gun,53,M,None,Nampa,ID,False,other,Not fleeing,False,-116.56,43.567,True,50-59,45-59,armed,gun,gun,1,8,2021,3,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Nampa, ID"
5707,2021-10-13,shot,gun,41,M,White,McCammon,ID,False,attack,Car,False,-112.186,42.654,True,40-44,30-44,armed,gun,gun,1,10,2021,4,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"McCammon, ID"
5708,2021-10-25,shot,gun,27,M,None,Boise,ID,False,attack,Not fleeing,False,,,True,25-29,18-29,armed,gun,gun,1,10,2021,4,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Boise, ID"
5709,2021-10-27,shot,undetermined,26,M,White,Boise,ID,True,undetermined,unknown,False,-116.205,43.612,True,25-29,18-29,undetermined,undetermined,undetermined,1,10,2021,4,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Boise, ID"
5710,2021-11-16,shot,gun,92,M,None,Caldwell,ID,False,attack,Not fleeing,False,,,True,Over 70,Over 75,armed,gun,gun,1,11,2021,4,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Caldwell, ID"
5711,2022-01-03,shot,unknown weapon,54,M,None,Murphy,ID,False,other,Not fleeing,False,,,True,50-59,45-59,armed,other weapon,other weapon,1,1,2022,1,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Murphy, ID"
5712,2022-01-31,shot,knife,48,M,None,Orofino,ID,True,other,Not fleeing,True,,,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,1,2022,1,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Orofino, ID"
5713,2022-02-27,shot,knife,34,M,None,Shelley,ID,False,other,Not fleeing,False,-112.137,43.374,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,2,2022,1,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Shelley, ID"
5714,2022-06-15,shot,gun,39,M,None,Star,ID,False,other,unknown,False,-116.49,43.692,True,35-39,30-44,armed,gun,gun,1,6,2022,2,Idaho,1651059,1682380,1717715,1750536,1787065,1847772,1900923,"Star, ID"
5715,2015-01-24,shot,knife,26,M,Black,Baltimore,MD,True,other,Not fleeing,False,-76.648,39.284,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,1,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5716,2015-01-31,tasered and shot,knife,54,M,Black,Randallstown,MD,True,other,Not fleeing,False,-76.821,39.38,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,1,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Randallstown, MD"
5717,2015-02-14,shot,gun,16,M,White,Essex,MD,True,attack,Car,False,-76.44,39.299,True,15-19,Under 18,armed,gun,gun,1,2,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Essex, MD"
5718,2015-03-03,shot,gun,25,M,Black,Salisbury,MD,False,attack,Not fleeing,False,-75.609,38.38,True,20-24,18-29,armed,gun,gun,1,3,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Salisbury, MD"
5719,2015-03-11,shot,unknown,37,M,Black,Elkton,MD,False,other,Not fleeing,False,-75.816,39.573,True,35-39,30-44,unknown,unknown,unknown,1,3,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Elkton, MD"
5720,2015-03-31,shot,vehicle,27,F,Black,Fort Meade,MD,False,other,Car,False,-76.77,39.115,True,25-29,18-29,armed,other weapon,other weapon,1,3,2015,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Fort Meade, MD"
5721,2015-05-10,shot,unknown,34,M,Black,Landover,MD,False,other,Car,False,-76.875,38.902,True,30-34,30-44,unknown,unknown,unknown,1,5,2015,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Landover, MD"
5722,2015-06-25,shot,unarmed,41,M,Black,Owings Mills,MD,True,other,Not fleeing,False,-76.806,39.411,True,40-44,30-44,unarmed,unarmed,unarmed,1,6,2015,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Owings Mills, MD"
5723,2015-08-14,shot,unarmed,30,M,Black,District Heights,MD,True,attack,Foot,False,-76.916,38.865,True,25-29,18-29,unarmed,unarmed,unarmed,1,8,2015,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"District Heights, MD"
5724,2015-08-21,shot,unknown,30,M,White,North East,MD,False,attack,Car,False,-75.951,39.61,True,25-29,18-29,unknown,unknown,unknown,1,8,2015,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"North East, MD"
5725,2015-09-23,shot,unarmed,19,M,Black,Reisterstown,MD,False,other,Foot,False,-76.83,39.468,True,15-19,18-29,unarmed,unarmed,unarmed,1,9,2015,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Reisterstown, MD"
5726,2015-10-09,shot,knife,19,M,Black,Columbia,MD,False,other,Not fleeing,False,-76.88,39.195,True,15-19,18-29,armed,other weapon,knife/cutting instrument,1,10,2015,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Columbia, MD"
5727,2015-10-26,shot,knife,45,M,Black,Frederick,MD,False,other,Not fleeing,False,-77.389,39.408,True,40-44,30-44,armed,other weapon,knife/cutting instrument,1,10,2015,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Frederick, MD"
5728,2015-11-11,shot,gun,32,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.677,39.343,True,30-34,30-44,armed,gun,gun,1,11,2015,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5729,2015-12-14,tasered and shot,knife,52,M,White,Middle River,MD,True,other,Not fleeing,False,-76.372,39.304,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,12,2015,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Middle River, MD"
5730,2016-01-10,shot,toy weapon,45,F,White,Rising Sun,MD,True,attack,Not fleeing,False,-75.959,39.718,True,40-44,30-44,unarmed,unarmed,toy weapon,1,1,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Rising Sun, MD"
5731,2016-02-10,shot,gun,67,M,White,Abingdon,MD,False,attack,Not fleeing,False,-76.309,39.469,True,60-70,60-75,armed,gun,gun,1,2,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Abingdon, MD"
5732,2016-03-02,shot,unarmed,36,M,White,Bel Air,MD,True,other,Not fleeing,False,-76.333,39.492,True,35-39,30-44,unarmed,unarmed,unarmed,1,3,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Bel Air, MD"
5733,2016-03-13,shot,gun,28,M,Black,Landover,MD,False,other,Not fleeing,False,-76.875,38.918,True,25-29,18-29,armed,gun,gun,1,3,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Landover, MD"
5734,2016-03-31,shot,gun,18,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.61,39.309,True,15-19,Under 18,armed,gun,gun,1,3,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5735,2016-03-31,shot,gun,43,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.61,39.309,True,40-44,30-44,armed,gun,gun,1,3,2016,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5736,2016-04-18,shot,gun,28,M,Black,Greenbelt,MD,False,attack,Not fleeing,False,-76.901,39.004,True,25-29,18-29,armed,gun,gun,1,4,2016,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Greenbelt, MD"
5737,2016-07-14,shot,gun,33,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.654,39.302,True,30-34,30-44,armed,gun,gun,1,7,2016,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5738,2016-08-01,shot,gun,23,F,Black,Randallstown,MD,False,attack,Not fleeing,False,-76.814,39.37,True,20-24,18-29,armed,gun,gun,1,8,2016,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Randallstown, MD"
5739,2016-09-23,shot,unknown,33,M,Black,Pikesville,MD,False,other,Not fleeing,True,-76.764,39.368,True,30-34,30-44,unknown,unknown,unknown,1,9,2016,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Pikesville, MD"
5740,2016-10-25,shot,toy weapon,25,M,White,Elkton,MD,True,attack,Not fleeing,False,-75.821,39.599,True,20-24,18-29,unarmed,unarmed,toy weapon,1,10,2016,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Elkton, MD"
5741,2016-10-25,shot,toy weapon,25,F,White,Elkton,MD,False,attack,Not fleeing,False,-75.821,39.599,True,20-24,18-29,unarmed,unarmed,toy weapon,1,10,2016,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Elkton, MD"
5742,2016-12-13,shot,gun,18,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.657,39.312,True,15-19,Under 18,armed,gun,gun,1,12,2016,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5743,2016-12-22,shot,gun,19,M,Black,Capitol Heights,MD,False,attack,Not fleeing,False,-76.937,38.867,True,15-19,18-29,armed,gun,gun,1,12,2016,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Capitol Heights, MD"
5744,2016-12-29,shot,gun,52,M,Black,Chestertown,MD,False,attack,Not fleeing,True,-76.029,39.212,True,50-59,45-59,armed,gun,gun,1,12,2016,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Chestertown, MD"
5745,2017-01-07,shot,unarmed,41,M,White,Elkridge,MD,True,attack,Not fleeing,False,-76.777,39.196,True,40-44,30-44,unarmed,unarmed,unarmed,1,1,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Elkridge, MD"
5746,2017-01-26,shot,gun,59,M,White,Overlea,MD,True,attack,Not fleeing,True,-76.52,39.353,True,50-59,45-59,armed,gun,gun,1,1,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Overlea, MD"
5747,2017-02-07,shot,gun,18,M,Black,Baltimore,MD,False,other,Other,True,-76.647,39.287,True,15-19,Under 18,armed,gun,gun,1,2,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5748,2017-03-13,shot,unknown,20,M,Black,Woodlawn,MD,False,other,Other,True,-76.727,39.322,True,15-19,18-29,unknown,unknown,unknown,1,3,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Woodlawn, MD"
5749,2017-03-24,shot,knife,39,M,Black,Baltimore,MD,True,other,Not fleeing,True,-76.646,39.302,True,35-39,30-44,armed,other weapon,knife/cutting instrument,1,3,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5750,2017-03-27,shot,knife,28,M,White,Montgomery Village,MD,False,other,Not fleeing,True,-77.205,39.17,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,3,2017,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Montgomery Village, MD"
5751,2017-06-07,shot,gun,35,M,White,Dundalk,MD,False,attack,Not fleeing,True,-76.511,39.243,True,30-34,30-44,armed,gun,gun,1,6,2017,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Dundalk, MD"
5752,2017-07-10,shot,unknown,26,M,White,Mt Airy,MD,False,attack,Not fleeing,False,-77.206,39.34,True,25-29,18-29,unknown,unknown,unknown,1,7,2017,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Mt Airy, MD"
5753,2017-10-16,shot,gun,20,M,Black,Baltimore,MD,False,other,Foot,True,-76.558,39.357,True,15-19,18-29,armed,gun,gun,1,10,2017,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5754,2018-01-25,shot,gun,66,M,White,Little Orleans,MD,False,attack,Not fleeing,False,-78.368,39.647,True,60-70,60-75,armed,gun,gun,1,1,2018,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Little Orleans, MD"
5755,2018-01-28,shot,gun,33,M,Black,Baltimore,MD,False,attack,Foot,True,-76.669,39.278,True,30-34,30-44,armed,gun,gun,1,1,2018,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5756,2018-02-21,shot,gun,37,M,Black,Fort Washington,MD,False,attack,Car,False,-76.993,38.756,True,35-39,30-44,armed,gun,gun,1,2,2018,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Fort Washington, MD"
5757,2018-05-14,shot,gun,24,M,Black,Clinton,MD,False,attack,Not fleeing,False,-76.882,38.769,True,20-24,18-29,armed,gun,gun,1,5,2018,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Clinton, MD"
5758,2018-06-11,shot,unarmed,41,M,Black,Silver Spring,MD,True,attack,Not fleeing,True,-77.014,39.005,True,40-44,30-44,unarmed,unarmed,unarmed,1,6,2018,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Silver Spring, MD"
5759,2018-07-23,shot,knife,30,M,Hispanic,Silver Spring,MD,True,other,Not fleeing,False,-76.95,39.071,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,7,2018,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Silver Spring, MD"
5760,2018-08-01,shot,gun,27,M,Black,Oxon Hill,MD,False,other,Foot,False,-76.99,38.803,True,25-29,18-29,armed,gun,gun,1,8,2018,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Oxon Hill, MD"
5761,2018-08-09,shot,gun,40,M,Black,Landover,MD,False,other,Foot,False,-76.871,38.913,True,35-39,30-44,armed,gun,gun,1,8,2018,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Landover, MD"
5762,2018-09-17,shot,gun,23,M,Hispanic,Temple Hills,MD,False,other,Foot,False,-76.952,38.804,True,20-24,18-29,armed,gun,gun,1,9,2018,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Temple Hills, MD"
5763,2018-09-23,shot,gun,29,M,Black,Baltimore,MD,False,attack,Not fleeing,True,-76.63,39.291,True,25-29,18-29,armed,gun,gun,1,9,2018,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5764,2018-10-29,shot,vehicle,28,M,Black,Parkville,MD,False,attack,Car,False,-76.565,39.373,True,25-29,18-29,armed,other weapon,other weapon,1,10,2018,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Parkville, MD"
5765,2018-11-05,shot,gun,61,M,White,Glen Burnie,MD,False,attack,Not fleeing,False,-76.651,39.194,True,60-70,60-75,armed,gun,gun,1,11,2018,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Glen Burnie, MD"
5766,2019-01-16,shot,gun,31,M,Black,Silver Spring,MD,False,other,Foot,False,-77.031,38.995,True,30-34,30-44,armed,gun,gun,1,1,2019,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Silver Spring, MD"
5767,2019-02-19,shot,machete,24,M,Black,Baltimore,MD,False,other,Not fleeing,False,-76.779,39.362,True,20-24,18-29,armed,other weapon,knife/cutting instrument,1,2,2019,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5768,2019-03-11,shot,knife,34,M,White,Westminster,MD,False,attack,Not fleeing,False,-76.987,39.559,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,3,2019,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Westminster, MD"
5769,2019-03-24,shot,unarmed,57,M,Black,Baltimore,MD,False,other,Not fleeing,True,-76.669,39.349,True,50-59,45-59,unarmed,unarmed,unarmed,1,3,2019,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5770,2019-03-25,shot,gun,26,M,Hispanic,Thurmont,MD,True,other,unknown,False,-77.412,39.631,True,25-29,18-29,armed,gun,gun,1,3,2019,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Thurmont, MD"
5771,2019-05-02,shot,gun,76,M,None,Parkville,MD,True,attack,Not fleeing,True,-76.541,39.375,True,Over 70,Over 75,armed,gun,gun,1,5,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Parkville, MD"
5772,2019-05-13,shot,gun,45,M,White,Rising Sun,MD,True,attack,Not fleeing,False,-76.04,39.714,True,40-44,30-44,armed,gun,gun,1,5,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Rising Sun, MD"
5773,2019-05-30,shot,gun,58,M,White,Havre de Grace,MD,True,other,Not fleeing,False,-76.133,39.579,True,50-59,45-59,armed,gun,gun,1,5,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Havre de Grace, MD"
5774,2019-06-04,shot,knife,56,M,White,Davidsonville,MD,False,other,Not fleeing,False,-76.629,38.925,True,50-59,45-59,armed,other weapon,knife/cutting instrument,1,6,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Davidsonville, MD"
5775,2019-06-13,shot,vehicle,17,M,Black,Rockville,MD,False,attack,Car,False,-77.107,39.053,True,15-19,Under 18,armed,other weapon,other weapon,1,6,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Rockville, MD"
5776,2019-06-22,shot,gun,41,M,White,Phoenix,MD,False,other,unknown,True,-76.557,39.49,True,40-44,30-44,armed,gun,gun,1,6,2019,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Phoenix, MD"
5777,2019-07-06,shot,gun,43,M,Black,Rosedale,MD,False,attack,Other,False,-76.516,39.318,True,40-44,30-44,armed,gun,gun,1,7,2019,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Rosedale, MD"
5778,2019-07-15,shot,gun,49,M,Black,Baltimore,MD,False,attack,Not fleeing,True,-76.618,39.313,True,45-49,45-59,armed,gun,gun,1,7,2019,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5779,2019-08-28,shot,gun and car,30,M,Black,Baltimore,MD,False,attack,Car,False,-76.597,39.292,True,25-29,18-29,armed,gun,gun,1,8,2019,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5780,2019-09-26,shot,knife,49,M,Black,Hyattsville,MD,False,attack,Not fleeing,False,-76.954,38.971,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,9,2019,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Hyattsville, MD"
5781,2019-09-28,shot,knife,31,M,Black,Baltimore,MD,False,attack,Foot,False,-76.655,39.498,True,30-34,30-44,armed,other weapon,knife/cutting instrument,1,9,2019,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5782,2019-10-30,shot,gun,24,M,Black,Baltimore,MD,False,attack,Not fleeing,True,-76.611,39.371,True,20-24,18-29,armed,gun,gun,1,10,2019,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5783,2019-11-26,shot,ice pick,48,M,White,Sparks,MD,True,attack,Car,True,-76.641,39.705,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,11,2019,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Sparks, MD"
5784,2019-12-27,shot,gun,33,M,White,Linthicum,MD,True,attack,Not fleeing,False,-76.677,39.216,True,30-34,30-44,armed,gun,gun,1,12,2019,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Linthicum, MD"
5785,2020-01-27,shot,unarmed,43,M,Black,Temple Hills,MD,False,attack,Not fleeing,False,-76.962,38.815,True,40-44,30-44,unarmed,unarmed,unarmed,1,1,2020,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Temple Hills, MD"
5786,2020-01-27,shot,gun,43,M,White,Lexington Park,MD,True,attack,Not fleeing,False,-76.404,38.213,True,40-44,30-44,armed,gun,gun,1,1,2020,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Lexington Park, MD"
5787,2020-02-12,shot,gun,33,M,White,Baltimore,MD,False,attack,Not fleeing,False,-76.549,39.322,True,30-34,30-44,armed,gun,gun,1,2,2020,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5788,2020-03-12,shot,gun,21,M,White,Potomac,MD,False,attack,Not fleeing,True,-77.206,39.057,True,20-24,18-29,armed,gun,gun,1,3,2020,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Potomac, MD"
5789,2020-03-30,shot,gun,38,M,Black,Baltimore,MD,False,attack,Not fleeing,True,-76.587,39.288,True,35-39,30-44,armed,gun,gun,1,3,2020,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5790,2020-04-08,shot,gun,59,M,White,Salisbury,MD,True,attack,Not fleeing,False,-75.642,38.364,True,50-59,45-59,armed,gun,gun,1,4,2020,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Salisbury, MD"
5791,2020-04-26,shot,gun,26,M,Asian,La Plata,MD,False,attack,Not fleeing,False,-76.965,38.501,True,25-29,18-29,armed,gun,gun,1,4,2020,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"La Plata, MD"
5792,2020-05-09,shot,knife,30,M,Black,Silver Spring,MD,False,other,Not fleeing,True,-76.979,39.043,True,25-29,18-29,armed,other weapon,knife/cutting instrument,1,5,2020,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Silver Spring, MD"
5793,2020-05-16,shot,gun,29,M,Black,Essex,MD,False,other,Not fleeing,True,-76.44,39.31,True,25-29,18-29,armed,gun,gun,1,5,2020,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Essex, MD"
5794,2020-08-28,shot,vehicle,36,M,Hispanic,Elkridge,MD,False,other,Car,False,-76.764,39.199,True,35-39,30-44,armed,other weapon,other weapon,1,8,2020,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Elkridge, MD"
5795,2020-10-19,shot,gun,33,M,White,Emmitsburg,MD,False,attack,Other,False,-79.677,34.609,True,30-34,30-44,armed,gun,gun,1,10,2020,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Emmitsburg, MD"
5796,2020-11-09,shot,gun,25,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.671,39.308,True,20-24,18-29,armed,gun,gun,1,11,2020,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5797,2020-11-10,shot,gun and vehicle,36,M,Black,Lanham,MD,True,attack,Car,False,-76.883,38.956,True,35-39,30-44,armed,gun,gun,1,11,2020,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Lanham, MD"
5798,2020-11-17,shot,gun,37,M,Black,Laurel,MD,False,attack,unknown,False,-76.868,39.056,True,35-39,30-44,armed,gun,gun,1,11,2020,4,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Laurel, MD"
5799,2021-01-08,shot,gun,24,M,Black,Gaithersburg,MD,False,other,Foot,False,-77.198,39.14,True,20-24,18-29,armed,gun,gun,1,1,2021,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Gaithersburg, MD"
5800,2021-02-04,shot,gun,34,M,Black,Baltimore,MD,False,attack,Not fleeing,False,-76.645,39.304,True,30-34,30-44,armed,gun,gun,1,2,2021,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5801,2021-02-06,shot,piece of wood,52,M,White,Laytonsville,MD,False,attack,Not fleeing,False,-77.121,39.189,True,50-59,45-59,armed,other weapon,other weapon,1,2,2021,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Laytonsville, MD"
5802,2021-02-25,shot,gun,35,M,Black,Baltimore,MD,False,attack,Foot,True,-76.624,39.288,True,30-34,30-44,armed,gun,gun,1,2,2021,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5803,2021-03-18,shot,gun,79,M,White,Pasadena,MD,True,attack,Not fleeing,False,-76.442,39.138,True,Over 70,Over 75,armed,gun,gun,1,3,2021,1,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Pasadena, MD"
5804,2021-04-13,shot,knife,16,M,White,Leonardtown,MD,False,attack,Not fleeing,False,-76.634,38.3,True,15-19,Under 18,armed,other weapon,knife/cutting instrument,1,4,2021,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Leonardtown, MD"
5805,2021-05-08,shot,gun,56,M,Black,Baltimore,MD,True,attack,Not fleeing,True,-76.771,39.312,True,50-59,45-59,armed,gun,gun,1,5,2021,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5806,2021-05-16,shot,knife,49,M,Black,Baltimore,MD,False,other,unknown,True,-76.593,39.311,True,45-49,45-59,armed,other weapon,knife/cutting instrument,1,5,2021,2,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5807,2021-07-11,shot,gun,24,M,White,North East,MD,False,other,Not fleeing,False,-75.958,39.629,True,20-24,18-29,armed,gun,gun,1,7,2021,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"North East, MD"
5808,2021-07-13,shot,gun,32,M,Black,Baltimore,MD,False,attack,unknown,False,-76.75,39.31,True,30-34,30-44,armed,gun,gun,1,7,2021,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
5809,2021-07-16,shot,gun,21,M,Black,Gaithersburg,MD,True,other,Not fleeing,True,-77.165,39.156,True,20-24,18-29,armed,gun,gun,1,7,2021,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Gaithersburg, MD"
5810,2021-08-08,shot,gun,40,M,None,Baltimore,MD,True,attack,Not fleeing,False,-76.546,39.351,True,35-39,30-44,armed,gun,gun,1,8,2021,3,Maryland,5985562,6003323,6023868,6035802,6045680,6172679,6165129,"Baltimore, MD"
